province,return_period,original_fit_rr,rr_bootstrap_median,rr_lower_95,rr_upper_95,rr_valid_bootstraps,original_fit_ric,ric_bootstrap_median,ric_lower_95,ric_upper_95,ric_valid_bootstraps
Guizhou Province,25.874146089576563,2.257192471391362,2.2982778453732537,1.3675248843856653,4.7505772177433645,1000,-17.639556023964012,-17.671778733006597,-27.5947441079657,-7.69167620077232,1000
Guizhou Province,26.241098099610003,2.2700149523471604,2.315253725708267,1.3728886699373308,4.818349157149336,1000,-17.632327203637338,-17.636775405198946,-27.569642815282194,-7.725333314603409,1000
Guizhou Province,26.613254292119716,2.2829666462475346,2.3275134366721697,1.3783250651439156,4.887429291769819,1000,-17.62548073300872,-17.64083836723009,-27.544935922562413,-7.759113049696115,1000
Guizhou Province,26.990688473801132,2.2960488247759003,2.342158261116757,1.3786508342047787,4.957845708167879,1000,-17.619008596617665,-17.614839646806615,-27.50793121556665,-7.793010122531504,1000
Guizhou Province,27.37347549809014,2.309262775001151,2.3626881189840585,1.3786258827500981,5.019545727999827,1000,-17.612902971301295,-17.581325781156778,-27.471484376393118,-7.761588003727084,1000
Guizhou Province,27.761691280008147,2.3226097995650217,2.3752817564763333,1.3785992821120199,5.08141962761466,1000,-17.607156220738364,-17.58596053403776,-27.446118358189768,-7.699470804212608,1000
Guizhou Province,28.155412811217662,2.336091216872197,2.3904110375955008,1.3843335398918206,5.174520049810986,1000,-17.601760890173328,-17.563677260233113,-27.444326222954704,-7.637899516309884,1000
Guizhou Province,28.554718175291498,2.3497083612824805,2.406677800917926,1.3919996506487107,5.24838767204485,1000,-17.59670970131564,-17.549272440181326,-27.412258798529816,-7.5768658621367635,1000
Guizhou Province,28.959686563198343,2.3634625833059197,2.4248746377147206,1.3998814696819657,5.328578707549887,1000,-17.591995547401822,-17.54318012433004,-27.378844062717647,-7.5738585599945605,1000
Guizhou Province,29.370398289008122,2.377355249800451,2.437767991367357,1.4028290024095516,5.3926466628587315,1000,-17.58761148842476,-17.555823757851236,-27.345967737766948,-7.606380714126377,1000
Guizhou Province,29.786934805820028,2.391387744172072,2.4553224964653273,1.4038492781439451,5.445088253752104,1000,-17.583550746512767,-17.568701624842202,-27.321804663726017,-7.6718432901842135,1000
Guizhou Province,30.209378721916416,2.405561466577815,2.4710787202665765,1.4048734059386032,5.498170406674081,1000,-17.579806701461084,-17.581807924238298,-27.323203013366616,-7.737218329706177,1000
Guizhou Province,30.637813817145886,2.4198778341312748,2.483606178695001,1.405901410561068,5.5582045895379295,1000,-17.576372886404524,-17.56792620575775,-27.324913704799304,-7.802484810190746,1000
Guizhou Province,31.0723250595386,2.434338281111235,2.4988264530560054,1.4101590333032765,5.623016900511961,1000,-17.57324298363152,-17.57153742360228,-27.309559158304335,-7.867640734507674,1000
Guizhou Province,31.512998622157287,2.4489442591726993,2.516167261402905,1.4158854503457121,5.688816114581602,1000,-17.570410820527616,-17.566111775769702,-27.291238300883716,-7.914271834756529,1000
Guizhou Province,31.95992190018734,2.4636972375610475,2.530485248920294,1.4216756606962941,5.758475853997796,1000,-17.56787036565104,-17.572309758220786,-27.273312515189144,-7.881238117490457,1000
Guizhou Province,32.413183528269066,2.478598703328861,2.546005196180825,1.427530210744486,5.832444478145387,1000,-17.565615724930147,-17.58053484813381,-27.255774728720063,-7.848597736842944,1000
Guizhou Province,32.872873398075946,2.493650161555927,2.561648932492411,1.4310769218538708,5.907635380275668,1000,-17.563641137979275,-17.58882052681797,-27.238618021162317,-7.816344422645813,1000
Guizhou Province,33.33908267614208,2.508853135571986,2.578474926544281,1.4324868994946658,5.984070809002877,1000,-17.56194097453266,-17.592655556340947,-27.26178816505272,-7.784472034387214,1000
Guizhou Province,33.81190382194251,2.52420916718254,2.5965060190301346,1.4339027434474287,6.061773456735053,1000,-17.56050973098596,-17.570871769102254,-27.29897696731941,-7.75384036349562,1000
Guizhou Province,34.29143060623001,2.539719816897759,2.612747162412212,1.4362782910186334,6.140766469116454,1000,-17.559342027046476,-17.57730846411282,-27.336221936966584,-7.723937306744896,1000
Guizhou Province,34.777758129631756,2.5553866641645993,2.626400348218898,1.4433578620102512,6.220764044320798,1000,-17.55843260248671,-17.569712620710234,-27.358444229202238,-7.722418306894316,1000
Guizhou Province,35.27098284150995,2.57121130760164,2.6409373738738653,1.4483536304615094,6.306956332964177,1000,-17.557776313995507,-17.575365629443173,-27.369235846208717,-7.77136140872641,1000
Guizhou Province,35.77120255908979,2.5871953652377027,2.6530658626410455,1.446551703857377,6.426104173330915,1000,-17.557368132128545,-17.581084030590524,-27.38750269702918,-7.820141515821399,1000
Guizhou Province,36.27851648685876,2.603340474753231,2.670241650427408,1.4477335478390456,6.5482731597369375,1000,-17.557203138347866,-17.582816140272314,-27.376748972529818,-7.814951646991239,1000
Guizhou Province,36.79302523624112,2.619648293725085,2.686272411880524,1.4542597493467788,6.673550406207676,1000,-17.557276522153327,-17.591433766680858,-27.379977513356117,-7.7889573611769585,1000
Guizhou Province,37.31483084555123,2.6361204998748216,2.706336671824352,1.460918683414814,6.802025828773916,1000,-17.557583578299067,-17.60870139833825,-27.385774739512545,-7.749438222458592,1000
Guizhou Province,37.84403680023004,2.65275879132011,2.72484350336837,1.4645893444526592,6.933792243381545,1000,-17.558119704094576,-17.619818108264063,-27.377574778811834,-7.735978888469972,1000
Guizhou Province,38.38074805336851,2.6695648868297406,2.73729216449179,1.4651398321455675,7.068945467472189,1000,-17.558880396784996,-17.625949468128898,-27.354531151828034,-7.70998580355316,1000
Guizhou Province,38.925071046522056,2.686540526081931,2.7582332246449237,1.4641118388145016,7.202694048188191,1000,-17.559861251009714,-17.63346223490091,-27.331690201685003,-7.683363887555449,1000
Guizhou Province,39.477113730820356,2.703687469926419,2.774064353022422,1.4630736010209935,7.300568130700217,1000,-17.561057956336448,-17.634808486272693,-27.313349452750106,-7.658148179249059,1000
Guizhou Province,40.036985588376254,2.721007500649859,2.7834741357267507,1.4620745501791896,7.400150008706833,1000,-17.562466294867065,-17.64497773237072,-27.325428525938747,-7.633228367580794,1000
Guizhou Province,40.60479765399853,2.738502422244943,2.7992617389951118,1.4610881784590488,7.501014602753782,1000,-17.564082138914628,-17.65013967307199,-27.354032421669018,-7.6259176391998995,1000
Guizhou Province,41.18066253721253,2.7561740606832794,2.8123982702640764,1.4600926014397064,7.602466315739922,1000,-17.565901448747173,-17.639957765665862,-27.34807196216819,-7.629372790691468,1000
Guizhou Province,41.76469444459312,2.7740242641918154,2.834408855971337,1.4641634670352621,7.705657684157411,1000,-17.56792027039701,-17.633890374808587,-27.36628417061371,-7.634069989530622,1000
Guizhou Province,42.35700920241426,2.7920549035333133,2.8533754722530933,1.4683441100548524,7.810621728953709,1000,-17.570134733535102,-17.648057253702852,-27.389396710151036,-7.662287113999868,1000
Guizhou Province,42.95772427961995,2.810267872290248,2.871753494193575,1.4725603693118,7.917392156136768,1000,-17.57254104940393,-17.624444702632733,-27.392252520198713,-7.70017529794665,1000
Guizhou Province,43.56695881112087,2.8286650871531207,2.890439077929545,1.4768654618205603,8.065089134367899,1000,-17.575135508812377,-17.609060918769686,-27.362918784344128,-7.738017338853206,1000
Guizhou Province,44.18483362142138,2.847248488212148,2.909904923469947,1.4812168052306884,8.185871478688753,1000,-17.577914480185044,-17.61187284038877,-27.332590952444498,-7.775812220894523,1000
Guizhou Province,44.811471248581796,2.866020039253481,2.9310526048245027,1.4837829689010764,8.302585750186585,1000,-17.58087440766954,-17.6182965778319,-27.302660848230556,-7.813558962843985,1000
Guizhou Province,45.4469959685202,2.8849817280590955,2.950634280774621,1.4855178593566296,8.456101781773066,1000,-17.584011809296435,-17.613030123734205,-27.27312257227974,-7.851256617066215,1000
Guizhou Province,46.09153381965914,2.9041355667110347,2.9720453233499278,1.487277929496242,8.613262960049015,1000,-17.587323275189895,-17.610486403971233,-27.308367543290412,-7.888904268542076,1000
Guizhou Province,46.745212627921816,2.923483591899652,2.994233501375404,1.4890477799282484,8.774166676637511,1000,-17.590805465830723,-17.623995499978257,-27.34576174193045,-7.8844300032020795,1000
Guizhou Province,47.4081620320827,2.943027865236313,3.0176386452023505,1.4908274361826392,8.93842231464321,1000,-17.5944551103665,-17.635679141652908,-27.379125441932917,-7.814366258876145,1000
Guizhou Province,48.08051350947784,2.9627704735700946,3.039156331335576,1.4926169239633338,9.105278450965942,1000,-17.598269004968532,-17.651290370289917,-27.379138213987343,-7.744684697127121,1000
Guizhou Province,48.76240040207953,2.982713529309079,3.054707282105376,1.4944162691503362,9.236401531295877,1000,-17.602244011235715,-17.664925968289516,-27.379361572581214,-7.684727112657686,1000
Guizhou Province,49.45395794294104,3.0028591707461203,3.0781955649447648,1.4968416088326,9.343943580523504,1000,-17.60637705464182,-17.685481164331993,-27.37979169373831,-7.689175633503082,1000
Guizhou Province,50.15532328301627,3.0232095623886868,3.1047248984457023,1.5022431281139579,9.452958261736065,1000,-17.61066512302395,-17.696660180666456,-27.380424829759054,-7.667995755183338,1000
Guizhou Province,50.86663551835972,3.0437668952939,3.1284499469988774,1.5051020468543415,9.5634673598907,1000,-17.615105265115822,-17.68377159669796,-27.38103832024203,-7.66321055076902,1000
Guizhou Province,51.588035717712415,3.064533387407514,3.147707559603285,1.5086472428115416,9.675493004204457,1000,-17.61969458911751,-17.68847057287301,-27.38136268460336,-7.668470609209556,1000
Guizhou Province,52.31966695047871,3.0855112839080836,3.1707690269126143,1.5063177838226434,9.789057673869598,1000,-17.624430261306195,-17.699127763326082,-27.381883339732017,-7.674726156486696,1000
Guizhou Province,53.061674315100234,3.106702857555627,3.193464881420363,1.5062964214047097,9.904184203868454,1000,-17.629309504684016,-17.704615977100566,-27.382596789173853,-7.681111116079675,1000
Guizhou Province,53.81420496783201,3.1281104090451333,3.2123772582168284,1.507319702209709,10.020895790889293,1000,-17.634329597661715,-17.704071796338624,-27.383499604762076,-7.687622966994717,1000
Guizhou Province,54.57740815192676,3.1497362673650384,3.2267747874211197,1.5108211135345593,10.139215999344396,1000,-17.639487872778673,-17.704663128112756,-27.38501096656965,-7.69425923850197,1000
Guizhou Province,55.35143522723317,3.1715827901606204,3.2472280273782355,1.514707290872661,10.275412873378086,1000,-17.64478171545659,-17.73374117409884,-27.405871594792792,-7.701017508982713,1000
Guizhou Province,56.136439700213714,3.1936523641023706,3.2667961703141755,1.519281456571087,10.454442243242077,1000,-17.650208562786215,-17.749667104958988,-27.426865665555727,-7.707895404808173,1000
Guizhou Province,56.93257725438844,3.2159474052594943,3.2862042454025318,1.523969485041665,10.637342399186448,1000,-17.655765902346406,-17.748073743200923,-27.447989953726584,-7.714890599248022,1000
Guizhou Province,57.74000578121039,3.238470359478733,3.3036615072640734,1.5286951756986158,10.818188650042394,1000,-17.66145127105515,-17.750731232586702,-27.47324681564182,-7.7072544758890364,1000
Guizhou Province,58.55888541137887,3.261223702768038,3.3229007852084322,1.5326474483550085,10.962031161617496,1000,-17.667262254049437,-17.747442077269383,-27.50633928495771,-7.723917016669597,1000
Guizhou Province,59.38937854659699,3.284209941686238,3.342362132831287,1.5343753862763774,11.108178208653907,1000,-17.673196483595614,-17.72336240594554,-27.539427331436713,-7.736557388284064,1000
Guizhou Province,60.231649891779306,3.307431613737198,3.3616539838908706,1.538297994669544,11.256670415539022,1000,-17.679251638027715,-17.727155141065587,-27.5725095308139,-7.745593409373466,1000
Guizhou Province,61.085866487716494,3.3308912877704353,3.387425529026179,1.542244503802218,11.407549184370104,1000,-17.685425440713676,-17.748266885834354,-27.605584496519164,-7.759662809585083,1000
Guizhou Province,61.95219774420314,3.3545915643865434,3.4094441595326836,1.546272602470551,11.560856710897754,1000,-17.6917156590482,-17.75628154226674,-27.638650878709868,-7.773793307241829,1000
Guizhou Province,62.83081547363551,3.3785350763486157,3.431671026988587,1.5503527938755886,11.778544796023388,1000,-17.69812010347148,-17.772925062334515,-27.671707363333862,-7.787765224502456,1000
Guizhou Province,63.72189392508554,3.4027244889993624,3.4541082412253,1.5534129155824106,12.01350502062006,1000,-17.704636626513892,-17.799694025049696,-27.704752671215566,-7.794142872302506,1000
Guizhou Province,64.6256098188583,3.42716250068389,3.4767579364884766,1.5554371929522786,12.254224361009946,1000,-17.711263121864157,-17.820936201914844,-27.747773473645225,-7.800576645128464,1000
Guizhou Province,65.5421423815395,3.4518518431785896,3.499622271736978,1.557467446704028,12.500860620774718,1000,-17.717997523462014,-17.819571093488555,-27.771835962072874,-7.807065385464531,1000
Guizhou Province,66.47167338154003,3.476795282125716,3.522132257909452,1.5595036911292686,12.692857374254748,1000,-17.72483780461388,-17.80547094070171,-27.80458930891665,-7.79691615618979,1000
Guizhou Province,67.41438716514465,3.501995617474282,3.5447783399007258,1.5615459405601175,12.863851402580291,1000,-17.731781977130343,-17.817921055530363,-27.80361942372373,-7.805788134264139,1000
Guizhou Province,68.37047069307174,3.5274556839270628,3.5673376360787623,1.5636376588529353,13.036666470646729,1000,-17.738828090486766,-17.833223477419956,-27.8057221559777,-7.826850174573902,1000
Guizhou Province,69.34011357755182,3.5531783513936435,3.5919363432534057,1.567566264102232,13.212202968892433,1000,-17.745974231003785,-17.828786862879788,-27.818736432982444,-7.833547657222826,1000
Guizhou Province,70.32350811993174,3.579166525450068,3.6158827863536893,1.569818888167757,13.390507497077193,1000,-17.75321852104865,-17.831746228310635,-27.831837035254377,-7.840294651058721,1000
Guizhou Province,71.32084934881225,3.605423147804618,3.644196493122383,1.5705911850433825,13.604110327525987,1000,-17.76055911825656,-17.856787236448916,-27.844967331365797,-7.847090127684711,1000
Guizhou Province,72.33233505872647,3.631951196770472,3.6753070682334896,1.5716387180283247,13.885238014698665,1000,-17.76799421477204,-17.869617465188185,-27.857739447910433,-7.847422845403739,1000
Guizhou Province,73.35816584936677,3.6587536877446163,3.69904942673905,1.5746981301858212,14.173383821802721,1000,-17.775522036508153,-17.87233268259108,-27.870595462705584,-7.855220873567431,1000
Guizhou Province,74.39854516536812,3.685833673693627,3.723397648068744,1.579303070238664,14.408034248992605,1000,-17.78314084242432,-17.872814984059126,-27.88353358437935,-7.863103504427209,1000
