Province,Return_period,RR_bootstrap_median,RR_lower_95,RR_upper_95,RIC_bootstrap_median,RIC_lower_95,RIC_upper_95
Hunan Province,3.8655284577185847,150.948711886453,33.053106955640864,8801.777476175559,60.579603166680165,54.48425227857257,80.75732467086694
Hunan Province,3.9203501098995153,154.75489057861927,33.4226278598057,10289.075692779237,60.47638609504811,54.384712618108345,80.64463775984223
Hunan Province,3.9759492530705436,158.6917168661525,33.79531324279358,11388.92620151686,60.37491173109971,54.285590922457516,80.53001677787543
Hunan Province,4.032336913755238,162.65335292742822,34.17124207396882,12566.956161281205,60.268724508826935,53.9325423894629,80.41351767834118
Hunan Province,4.089524274857395,166.4348763721646,34.55049570836303,13889.231608340373,60.1707519054053,53.83182845712733,80.29519462453231
Hunan Province,4.147522677878858,170.75941465832926,34.93315799640855,17780.41250857006,60.07052998081407,53.73606823944173,80.17510006356089
Hunan Province,4.206343625168789,174.68999941774916,35.31931539858023,25122.33212437972,59.9819952187893,53.64295475319874,80.04813818365557
Hunan Province,4.265998782204827,179.09352603502856,35.70905710520982,30740.63254080378,59.89098390300983,53.551176181505355,79.18831241266058
Hunan Province,4.326499979906612,184.1644287020687,36.264435300594485,37983.480673372935,59.77550601986162,53.46070517336115,78.26596358453615
Hunan Province,4.387859216982109,189.5440141944759,36.598203230390986,47439.13314806647,59.66390607222691,53.372630328443485,78.186256801683
Hunan Province,4.450088662307227,194.11400207178198,39.48185283983074,59956.81941328643,59.560856817446854,53.319749734104555,77.93018144093156
Hunan Province,4.513200657339153,199.23544591243078,41.48351407578986,76786.4681355906,59.44072718396433,53.292405709666696,76.12829275023363
Hunan Province,4.577207718563951,204.68758390203072,42.38650818426982,99807.79443722953,59.35495890269645,53.10004282309551,75.8722739655153
Hunan Province,4.642122539978843,209.9848292285804,42.78416632157816,201020.3842637484,59.274034827179925,53.160530294608854,75.62767342626027
Hunan Province,4.707957995609706,215.7074673551425,44.18697652412845,259806.03368091056,59.14467091646367,53.09564317446832,75.39418058745223
Hunan Province,4.774727142064283,222.01464581355418,44.3745533505608,333574.86463416,59.07887250326641,52.94243087286725,75.17149750652423
Hunan Province,4.842443221121577,227.80753690398316,46.52254994267645,366684.3531900826,58.98840542105229,52.75883981636785,74.8034511159472
Hunan Province,4.911119662358001,234.172093548156,47.18889453172804,579273.5383205604,58.88576601461971,52.744992310785534,72.26785248509096
Hunan Province,4.980770085810741,240.26963087224175,48.060429768923136,841005.6748461863,58.80196737500036,52.752970658022456,71.91613115285097
Hunan Province,5.051408304678919,247.45605743991098,49.467051364991164,999999.9999999995,58.7030974480742,52.70027563044931,71.94448627541975
Hunan Province,5.123048328063047,254.03831836917408,50.14390447678318,999999.9999999995,58.60313193226695,52.57240469773232,71.47123469752471
Hunan Province,5.195704363743333,261.5126408175458,52.24418463793483,999999.9999999995,58.49627087578001,52.657008738925256,71.90000652956844
Hunan Province,5.269390820997405,269.13138760922817,52.678191782311934,999999.9999999995,58.39852172932643,52.316156608329806,71.78521266342442
Hunan Province,5.344122313457973,276.6611501802313,53.11155323417575,999999.9999999995,58.30108114084051,52.23306205651443,73.74712076381064
Hunan Province,5.419913662011037,284.6883566467943,53.544243602312,999999.9999999995,58.23030177608865,52.1588701507025,74.28780828453863
Hunan Province,5.496779897735195,292.52668752644865,53.97623744822257,999999.9999999995,58.13361690362838,51.97564084208893,74.1313105015255
Hunan Province,5.57473626488263,300.52890586113153,54.407509288747036,999999.9999999995,58.05135404500659,51.87681684929849,76.54079539821711
Hunan Province,5.653798223902378,308.1392028120781,54.83803359870208,999999.9999999995,57.9515941272566,51.77892578815235,76.42974199874641
Hunan Province,5.7339814545064725,315.6560788542439,55.26778481353566,999999.9999999995,57.85975776376915,51.68181348930149,76.6831033865419
Hunan Province,5.8153018587795735,323.3180121403344,55.69673733200052,999999.9999999995,57.77200605482917,51.58525359988863,76.53682602702439
Hunan Province,5.8977755643327034,332.3040129833605,56.12486551884425,999999.9999999995,57.66925131779868,51.48923818083164,76.39036958423198
Hunan Province,5.981418927501698,342.16136854046533,56.55214370751728,999999.9999999995,57.576914168680084,51.39375947767495,76.24374491880643
Hunan Province,6.066248536591024,351.6239120317456,56.978546202899935,999999.9999999995,57.50726618175035,51.298809914887045,76.0969625974101
Hunan Province,6.1522812151636055,362.01114436887036,57.40404728404702,1000000.0,57.41511826288015,51.204382090376825,75.95003290252453
Hunan Province,6.239534025377303,371.70113506697083,57.82862120695278,1000000.0,57.31433799185068,51.11046877021882,75.80296584184634
Hunan Province,6.328024271368712,382.4439930623971,58.2522422073334,1000000.0,57.209911612189075,51.01706288357818,75.65577115730086
Hunan Province,6.417769502684951,392.61496709385716,58.674884503429055,1000000.0,57.11401269811337,50.92415751782576,75.50845833369064
Hunan Province,6.508787517764118,403.2315628490587,59.09652229882524,1000000.0,57.03481242441869,50.83174591383534,75.36103660699735
Hunan Province,6.601096367465108,413.0248028199393,59.51712978529293,1000000.0,56.94332180191603,50.7398214614547,75.39135580157429
Hunan Province,6.694714358647497,424.04648796026413,59.93668114564707,1000000.0,56.84801233166628,50.648377695142464,75.24454588837324
Hunan Province,6.789660057802188,435.9841027432094,60.35515055662573,1000000.0,56.76677627383003,50.55740828976427,75.09714410453229
Hunan Province,6.885952294733557,448.4702169015908,60.77251219178678,1000000.0,56.675707163055975,50.46690705654056,74.9491693286695
Hunan Province,6.983610166293805,459.3756900738207,61.18874022442205,1000000.0,56.586979849347756,50.376867939139736,74.80063999468383
Hunan Province,7.082653040170284,470.97695426062387,61.60380883049257,1000000.0,56.508134601172095,50.28728500991081,74.65157410495658
Hunan Province,7.18310055872654,482.9405461809097,62.01769219157992,1000000.0,56.437746989757,50.198152466248565,74.50198924306454
Hunan Province,7.28497264289781,493.88339457006595,62.43036449785593,1000000.0,56.34919933007868,50.109464627087185,74.37860643318587
Hunan Province,7.388289496141789,506.7932900443851,62.84179995106995,1000000.0,56.26581502242098,50.011409996407785,74.71365759419282
Hunan Province,7.493071608445409,519.2378553278315,63.251972767553816,1000000.0,56.17589157802918,49.87626735551483,75.04242925211447
Hunan Province,7.599339760388451,532.39411979486,63.6639890769924,1000000.0,56.08630796800388,49.7416638587517,75.37026607092609
Hunan Province,7.7071150272647975,545.5362321817906,64.07523616541005,1000000.0,55.99939637245961,49.607593644107325,75.70020269173442
Hunan Province,7.816418783262106,559.2308678216757,64.48503427298822,1000000.0,55.91301654451349,49.48057313257751,76.03224040069976
Hunan Province,7.927272705700797,574.2432459643776,64.8933565383595,1000000.0,55.830007308899965,49.388304161690726,76.3663806170442
Hunan Province,8.03969877933312,589.1406202365006,65.30017616962395,1000000.0,55.73858584886733,49.29643069327899,76.70262489025797
Hunan Province,8.153719300703223,603.9761309934643,65.70546644746258,1000000.0,55.66201406995535,49.20494819657269,77.00235852474661
Hunan Province,8.269356882569042,619.2042313057432,66.1092007282618,1000000.0,55.57874573750975,49.11385222941837,76.85668211364744
Hunan Province,8.3866344583869,634.1688913906717,66.51135244724244,1000000.0,55.49642560472377,49.023138435973465,76.69917160139123
Hunan Province,8.505575286859717,648.1642293109562,66.91189512159818,1000000.0,55.39501759531747,48.932802544476125,76.53999397277127
Hunan Province,8.626202956549708,662.4591819351863,67.31080235363987,1000000.0,55.32491140108439,48.842840365085756,76.38065420816062
Hunan Province,8.748541390556525,678.5220352285355,67.70804783394463,1000000.0,55.24138473124978,48.75370628826192,76.22116525204883
Hunan Province,8.872614851261718,694.1165775667002,68.10397984229648,1000000.0,55.16807422950052,48.66857823191584,76.06153972463075
Hunan Province,8.998447945140505,712.0680033739577,68.59930487222671,1000000.0,55.09835764702917,48.58376301474326,75.90178993089772
Hunan Province,9.126065627641761,730.957186724947,69.11933829341166,1000000.0,55.00700583786453,48.530143037213456,76.10965205729025
Hunan Province,9.255493208137237,749.8582881903371,69.64091446560734,1000000.0,54.935049878012514,48.51115376850328,76.07390648471646
Hunan Province,9.386756354940953,766.7595252059477,70.16403320478122,1000000.0,54.838913358254864,48.41871020738968,75.91054051981531
Hunan Province,9.519881100399797,785.0388765370494,70.68869422778586,1000000.0,54.76017730853751,48.32661205493824,75.7757410436232
Hunan Province,9.654893846056298,804.3204720151848,71.21489715190076,1000000.0,54.67830084141372,48.23485580113784,76.00976747276921
Hunan Province,9.791821367884632,825.2141337719581,71.74264149436918,1000000.0,54.591359701578455,48.13935856947466,76.23356075093233
Hunan Province,9.930690821600875,849.7277660257344,72.27192667193508,1000000.0,54.51261764729129,48.018080983530744,76.45867239634833
Hunan Province,10.071529748048581,876.9482351416544,72.80275200037809,1000000.0,54.42114235410796,47.895667905393765,76.16666528910962
Hunan Province,10.214366078660744,900.464208630525,73.33511669404801,1000000.0,54.33663275366669,47.80241594751894,75.86976600097132
Hunan Province,10.35922814099918,924.022245287825,73.86901986540036,1000000.0,54.25380631978482,47.69002137303994,75.57281114151606
Hunan Province,10.506144664372531,947.2692266121473,74.4044605245288,1000000.0,54.170507886074795,47.57792321595867,75.26610582883957
Hunan Province,10.655144785533896,974.4243061980562,74.94143757869928,1000000.0,54.11673767824249,47.46611939256092,74.96132598225562
Hunan Province,10.806258054459285,1000.0614444548451,75.47994983188501,1000000.0,54.03834826063688,47.35460785448193,74.77814879507531
Hunan Province,10.959514440208048,1026.1544102558619,76.01999598430051,1000000.0,53.960667775715045,47.24338658789519,74.90970449027235
Hunan Province,11.114944336866362,1053.8201610032527,76.56597237303376,1000000.0,53.87414207286437,47.132453612724,75.04488862745069
Hunan Province,11.272578569575057,1082.768665217749,77.11505395570566,1000000.0,53.794376409852376,47.02198634309662,75.18365887299467
Hunan Province,11.432448400642912,1111.5376625414283,77.6657767776264,1000000.0,53.7125692339888,46.913127808152666,75.0264958041592
Hunan Province,11.594585535746647,1139.959285676563,78.21813964936948,1000000.0,53.635325882782396,46.80455553344684,75.20108792005158
Hunan Province,11.75902213021888,1167.5659329684686,78.77214126698756,1000000.0,53.55637633687803,46.69626758051017,75.39980939584088
Hunan Province,11.925790795425188,1195.8750561475058,79.3277802114422,1000000.0,53.496896325497204,46.60822890966611,75.59933435281005
Hunan Province,12.094924605231677,1224.9060827668695,79.88505494803555,1000000.0,53.430581092574755,46.54156333480838,75.79966102072564
Hunan Province,12.266457102564248,1257.5685326871044,80.4439638258457,1000000.0,53.355682857345926,46.47521831896046,76.00078768191274
Hunan Province,12.440422306060885,1293.611434155358,81.00450507716407,1000000.0,53.25682140445433,46.409190726574856,76.2005451780582
Hunan Province,12.61685471681832,1327.8518912838517,81.56667681693567,1000000.0,53.17464438805347,46.33599686394161,75.95358242023205
Hunan Province,12.795789325234312,1361.4711251828921,82.13047704220443,1000000.0,53.08678926148181,46.2336381278177,75.66887289534206
Hunan Province,12.97726161794703,1396.9746425286776,82.69590363155868,1000000.0,53.00938794158295,46.131523666276635,75.54980688932613
Hunan Province,13.161307584872835,1434.1211755149902,83.26295434458463,1000000.0,52.92746085428932,46.029651873120685,75.73608048092933
Hunan Province,13.34796372634384,1472.576393122817,83.8316268213181,1000000.0,52.8631980758844,45.92802116775056,75.92337742923795
Hunan Province,13.537267060346762,1520.0380300530628,84.40191858170661,1000000.0,52.78811364272718,45.82662999461686,75.70203671547053
Hunan Province,13.729255129864352,1564.818807616898,84.97382702506944,1000000.0,52.71567388579987,45.725476822685685,75.42278170640499
Hunan Province,13.923966010321017,1611.9180379505433,85.54734942956816,1000000.0,52.65614984159039,45.62456014491794,75.14517744372456
Hunan Province,14.121438317133991,1658.4329783808535,86.12248295167512,1000000.0,52.594863503906545,45.52387847776158,74.85749947637805
Hunan Province,14.321711213371648,1707.556722095183,86.69922462565364,1000000.0,52.5205948965875,45.423430360657036,74.57088453516552
Hunan Province,14.524824417520344,1758.3011094004528,87.27757136303632,1000000.0,52.43188782503064,45.323214355555045,74.28588872709112
Hunan Province,14.730818211361496,1810.7262432178052,87.85751995211353,1000000.0,52.362960226167054,45.22322904644614,74.00249660097572
Hunan Province,14.939733447960323,1864.8947154700631,88.43906705742478,1000000.0,52.2981494938181,45.12347303890251,73.72069293465236
Hunan Province,15.151611559767899,1924.4522799660706,88.92557192175137,1000000.0,52.235005722120604,45.02394495963062,73.4404627303053
Hunan Province,15.36649456683814,1980.32357761531,89.3201076397598,1000000.0,52.166720482803015,44.92464345603536,73.16179120992783
Hunan Province,15.584425085161254,2036.568283665516,89.71281955595258,1000000.0,52.09959561535122,44.825567195794434,72.88466381089594
Hunan Province,15.80544633511545,2094.6415522466973,90.1036861327859,1000000.0,52.04878434695155,44.726714866443544,72.60906618165362
Hunan Province,16.029602150038478,2158.59701705155,90.74838632300138,1000000.0,51.98813928207146,44.62808517497155,72.33498417750727
Hunan Province,16.25693698492072,2230.897234675537,91.34292648574498,1000000.0,51.90934051910813,44.52997288788472,72.06240385652487
Hunan Province,16.487495925221637,2317.9887052130216,91.74478123727064,1000000.0,51.82507394046959,44.430323828896995,71.79131147553768
Hunan Province,16.721324695811123,2387.327194856074,92.1444416794663,1000000.0,51.74476748895552,44.32368425251495,71.52169348624128
Hunan Province,16.9584696700378,2455.315336906555,92.54188111445279,1000000.0,51.66646310248899,44.21726772965246,71.25353653139226
Hunan Province,17.198977878925845,2520.0536186693757,92.93707296280836,1000000.0,51.5769585795355,44.11107308568848,70.98682744109892
Hunan Province,17.442897020502272,2604.5293415683936,93.2922873368183,1000000.0,51.51043525402159,44.00509916289317,70.72155322920203
Hunan Province,17.690275469256502,2681.866901748236,93.39098744262255,1000000.0,51.44481369845545,43.899344820091535,70.45770108974394
Hunan Province,17.941162285734062,2760.9958839399624,93.48421595760055,1000000.0,51.377676287432095,43.79380893233422,70.19525839352295
Hunan Province,18.195607226266368,2846.021206961358,93.82572460425787,1000000.0,51.30530402146621,43.688490390576526,69.93421268473077
Hunan Province,18.453660752838495,2932.9188977982876,94.17975786222812,1000000.0,51.245418839048426,43.583388101364754,69.67455167767038
Hunan Province,18.715374043096883,3029.3743793512276,94.53150246439029,1000000.0,51.17277682809842,43.47850098652942,69.4162632535522
Hunan Province,18.98079900049901,3124.6832788839447,94.88263606158999,1000000.0,51.10531652398173,43.38513982807557,69.15933545736651
Hunan Province,19.249988264606937,3217.532034871687,95.24892337157821,1000000.0,51.042678515812234,43.30554601700864,68.90375649482908
Hunan Province,19.5229952215269,3316.1515855612465,95.61318578930072,1000000.0,50.97432111009546,43.22615345691408,68.64951472939977
Hunan Province,19.799874014496957,3411.797329937599,96.33264002703784,1000000.0,50.9068213924901,43.1469608458259,68.39659867936938
Hunan Province,20.080679554624734,3512.6264169379083,97.12837036218397,1000000.0,50.83125265406494,43.067966899670104,68.1449970150156
Hunan Province,20.365467531777558,3613.616086370419,97.49456605450712,1000000.0,50.74970601095208,42.98917035192949,67.89469855582429
Hunan Province,20.65429442562691,3720.4733425494333,97.85818105765664,1000000.0,50.668718293259104,42.894710850337376,67.64569226777456
Hunan Province,20.947217516849612,3832.011084050836,98.21919083016168,1000000.0,50.592866221695395,42.79996953148911,67.44460657410227
Hunan Province,21.244294898487812,3947.224648862321,98.5775710028017,1000000.0,50.524354142831534,42.70542807776052,67.5145060831344
Hunan Province,21.54558548747015,4067.7847219388977,98.93329738208527,1000000.0,50.45143118461906,42.611085528444406,67.58483924554336
Hunan Province,21.851149036296203,4208.148364899038,99.2863459537147,1000000.0,50.38453002170215,42.51694093542169,67.65560349067566
Hunan Province,22.161046144886758,4344.346451726988,99.63669288602821,1000000.0,50.316703182417854,42.42299336292544,67.72679627984802
Hunan Province,22.475338272602087,4480.944693786558,99.98431453342427,1000000.0,50.25639680954644,42.32924188730947,67.60257066797543
Hunan Province,22.794087750430666,4621.600219027515,100.32918743976575,1000000.0,50.1991013651304,42.235685596822385,67.3705338791192
Hunan Province,23.11735779335081,4765.381952231218,100.67128834176285,1000000.0,50.14267848526592,42.14232359138634,67.13967500655455
Hunan Province,23.44521251286752,4912.25316137104,101.01059417233145,1000000.0,50.082289596589035,42.049154982380884,66.9094362546603
Hunan Province,23.777716929727255,5056.93810551131,101.34708206393107,1000000.0,50.011413703361,41.956178892431105,66.67351276821162
Hunan Province,24.11493698681292,5231.737847058295,101.68072935187767,1000000.0,49.951629318144455,41.86339445520079,66.43875826068528
Hunan Province,24.456939562221798,5407.881791450725,102.01151357763288,1000000.0,49.89546442508436,41.770800815189546,66.20516340105146
Hunan Province,24.80379248252897,5583.28435046445,102.33941249206747,1000000.0,49.833616634692504,41.67839712753466,65.9811003649097
Hunan Province,25.155564536238728,5752.195710438395,102.66440405869527,1000000.0,49.760815987144554,41.586182557817104,66.0301961354241
Hunan Province,25.5123254874269,5925.924488084045,102.98646645688893,1000000.0,49.69771142164002,41.49695478098427,66.0795365399043
Hunan Province,25.874146089576563,6106.521893218744,103.30557808505428,1000000.0,49.633384319145875,41.408252450271824,66.1291196405118
Hunan Province,26.241098099610003,6301.865346152524,103.62171756379063,1000000.0,49.56141084249393,41.369512950298365,66.17894352085605
Hunan Province,26.613254292119716,6496.614436417842,103.7217993883388,1000000.0,49.49364125571608,41.3916557426416,66.13645632513936
Hunan Province,26.990688473801132,6713.7265137627,103.75706417661131,1000000.0,49.42564231641819,41.37616930353291,65.93398340499927
Hunan Province,27.37347549809014,6930.809500686674,103.7877642662035,1000000.0,49.362995531555526,41.27549211106401,65.87986745243683
Hunan Province,27.761691280008147,7155.725083138188,103.81391313681424,1000000.0,49.298134142239064,41.17498264219322,65.66476203578354
Hunan Province,28.155412811217662,7388.788022268967,103.91224775062045,1000000.0,49.23340713147719,41.07464036697784,65.59149194189253
Hunan Province,28.554718175291498,7630.327062422906,104.1891674561628,1000000.0,49.165895020831556,40.97446476177143,65.63606390983196
Hunan Province,28.959686563198343,7880.685612730874,104.46325864267321,1000000.0,49.084621914718895,40.87445530910578,65.68083273958274
Hunan Province,29.370398289008122,8140.2224649125255,104.73450604622359,1000000.0,49.0122062952535,40.77461149757509,65.72579703139886
Hunan Province,29.786934805820028,8409.312549369493,105.00289459729936,1000000.0,48.96260536675824,40.67493282172267,65.77095540004169
Hunan Province,30.209378721916416,8675.0409779572,105.26840942282085,1000000.0,48.91362524396977,40.575418781929926,65.8106155191571
Hunan Province,30.637813817145886,8924.264172622774,105.53103584812645,1000000.0,48.843768268573776,40.4760688843076,65.82652058069593
Hunan Province,31.0723250595386,9205.251137849402,105.79075939894435,1000000.0,48.76663109486739,40.37688264058932,65.80952557478038
Hunan Province,31.512998622157287,9506.6767687965,106.0475658033264,1000000.0,48.700458065239076,40.27785956802703,65.89173218744554
Hunan Province,31.95992190018734,9856.227793706406,106.3014409935607,1000000.0,48.653967810338486,40.17899918928902,65.97423314928037
Hunan Province,32.413183528269066,10174.360541097598,106.55237110805874,1000000.0,48.60659078912632,40.08030103235949,66.03471530656452
Hunan Province,32.872873398075946,10520.038712680096,106.80034249321068,1000000.0,48.54673807604253,39.98176463044057,66.08209891642403
Hunan Province,33.33908267614208,10884.266246273695,107.04893966809304,1000000.0,48.48042742745234,39.88338952185597,66.12966976426542
Hunan Province,33.81190382194251,11262.673137248818,107.30313079363155,1000000.0,48.41860243298257,39.78517524995682,66.17742657556995
Hunan Province,34.29143060623001,11662.863945839159,107.55441923715401,1000000.0,48.346981245975655,39.687121363029384,66.22536808835612
Hunan Province,34.777758129631756,12097.698513492303,107.80279126341252,1000000.0,48.27548163538165,39.58922741420429,66.27349305299066
Hunan Province,35.27098284150995,12521.288359233522,108.04823334279929,1000000.0,48.20410320124698,39.49149296136803,66.32180023200358
Hunan Province,35.77120255908979,12978.188561298019,108.29073215318957,1000000.0,48.13719654307131,39.39391756707589,66.37028839990701
Hunan Province,36.27851648685876,13470.376363629566,108.5302745817508,1000000.0,48.07570645183412,39.36670470386885,66.41384502440364
Hunan Province,36.79302523624112,13951.061317323733,108.7668477267264,1000000.0,48.0143230999177,39.393015165151475,66.31598900068984
Hunan Province,37.31483084555123,14451.00398075028,109.00043889918827,1000000.0,47.958529459540564,39.41955170306848,66.21526746269846
Hunan Province,37.84403680023004,14971.065401300139,109.23103562475828,1000000.0,47.90889570923941,39.44631157698929,65.99679244061844
Hunan Province,38.38074805336851,15512.149231586794,109.45862564530559,1000000.0,47.82900181930967,39.456835136516695,65.77930275842942
Hunan Province,38.925071046522056,16075.204044152606,109.68319692060362,1000000.0,47.767987081181474,39.3702259619979,65.56279148385204
Hunan Province,39.477113730820356,16661.225783299844,109.90473762996757,1000000.0,47.71616358366141,39.28380426224499,65.34725175798542
Hunan Province,40.036985588376254,17271.260362850062,110.12323617384844,1000000.0,47.65331089433239,39.197569218858206,65.13267679422684
Hunan Province,40.60479765399853,17898.612485223886,110.33868117540763,1000000.0,47.59754094819833,39.112382022464566,64.91905987721182
Hunan Province,41.18066253721253,18548.774387050078,110.55106148205307,1000000.0,47.546757150630455,39.02944509069545,64.7063943617736
Hunan Province,41.76469444459312,19225.399061081906,110.75715356760759,1000000.0,47.49261952707877,38.94669284809777,64.57197495264386
Hunan Province,42.35700920241426,19821.886469305748,110.95289282714366,1000000.0,47.442029692750566,38.86412446162867,64.42327829723905
Hunan Province,42.95772427961995,20580.40581353497,111.14544628640981,1000000.0,47.38714037063211,38.781739106846715,64.45244027355629
Hunan Province,43.56695881112087,21262.60086613037,111.33480441756973,1000000.0,47.33615449009603,38.763781046239856,64.5078689573259
Hunan Province,44.18483362142138,22077.203270616403,111.52095793561566,1000000.0,47.28154429970932,38.74380774291615,64.5635047614037
Hunan Province,44.811471248581796,22904.808225979912,111.70389779960179,1000000.0,47.22354129697911,38.65650335662035,64.61934643544704
Hunan Province,45.4469959685202,23767.367225376238,111.88361521383533,1000000.0,47.152347991499305,38.50730676209786,64.67539274051744
Hunan Province,46.09153381965914,24611.375062926592,112.0601016290382,1000000.0,47.08494269564611,38.358309366147076,64.73164244892257
Hunan Province,46.745212627921816,25465.050004238557,112.23334874346345,1000000.0,47.01450446095215,38.271622658151045,64.7880943440612
Hunan Province,47.4081620320827,26352.821259905468,112.40334850398642,1000000.0,46.94974896857865,38.18511402582557,64.66044190330776
Hunan Province,48.08051350947784,27293.499635537064,112.57009310714491,1000000.0,46.8960342525252,38.09878277263488,64.48812103186391
Hunan Province,48.76240040207953,28271.79584807027,112.73357500015969,1000000.0,46.83808650374611,38.01262820881915,64.31606021782933
Hunan Province,49.45395794294104,29289.390987372106,112.89378688189979,1000000.0,46.78866946245715,37.926649651290944,64.14449931572531
Hunan Province,50.15532328301627,30348.049643391132,113.05072170382708,1000000.0,46.73938674843157,37.84255759187819,64.0321747409215
Hunan Province,50.86663551835972,31468.348408415328,113.20437267088938,1000000.0,46.687102250012515,37.75937827644736,64.05955715328825
Hunan Province,51.588035717712415,32731.74099797193,113.35473324238666,1000000.0,46.63055131276745,37.676372225876435,64.0870997298162
Hunan Province,52.31966695047871,34052.81693082508,113.50179713279098,1000000.0,46.577503609729746,37.593538763324936,64.11480134078593
Hunan Province,53.061674315100234,35434.5397078931,113.64555831253482,1000000.0,46.528128964698624,37.51087721832263,64.14266086665857
Hunan Province,53.81420496783201,36814.679009942956,113.78340133482601,1000000.0,46.47887395408705,37.42838692667514,64.1706771979414
Hunan Province,54.57740815192676,37925.29691905403,113.63685216731035,1000000.0,46.42839011382969,37.346626237485374,64.19884923505572
Hunan Province,55.35143522723317,39541.69758122074,113.48638404826156,1000000.0,46.36321847758151,37.25688970875629,64.23012863137595
Hunan Province,56.136439700213714,41258.268920852504,113.33202556764147,1000000.0,46.28295000910124,37.135142649786445,64.2720557988564
Hunan Province,56.93257725438844,42950.14424340376,113.17380556621677,1000000.0,46.230606260863134,37.01356163167945,64.31415152678694
Hunan Province,57.74000578121039,44694.69983870906,113.01175313023231,1000000.0,46.18461881896145,36.89214651078484,64.35641504110663
Hunan Province,58.55888541137887,46776.16583853985,112.8458975860613,1000000.0,46.108532216581594,36.888345388570905,64.39884557435236
Hunan Province,59.38937854659699,48784.19267285368,112.67626849485724,1000000.0,46.049663723019165,36.86398306012078,64.44144236557662
Hunan Province,60.231649891779306,50890.4385165799,112.50289564719023,1000000.0,45.9936706761261,36.781769178756086,64.48420466026701
Hunan Province,61.085866487716494,53100.31496883504,112.32580905767846,1000000.0,45.94104779972913,36.69972110445344,64.52713171026693
Hunan Province,61.95219774420314,55492.26823432036,112.1450389596115,1000000.0,45.87988513866553,36.617838240953716,64.57022277369715
Hunan Province,62.83081547363551,58122.142388800814,111.96061579957268,1000000.0,45.824426034443334,36.53611999722363,64.6130282678819
Hunan Province,63.72189392508554,60688.378563088525,111.78278774029064,1000000.0,45.7675583692064,36.45456578738077,64.65160571577908
Hunan Province,64.6256098188583,63262.212326996756,111.60396841442389,1000000.0,45.70505645670396,36.37317503061974,64.69036023110104
Hunan Province,65.5421423815395,65959.71258656558,111.42167473519588,1000000.0,45.648007547314194,36.29194715113959,64.72929099833506
Hunan Province,66.47167338154003,68787.54912078951,111.23593709024135,1000000.0,45.59896221246565,36.21114946917485,64.76839720880548
Hunan Province,67.41438716514465,71752.79170870173,111.33829612070681,1000000.0,45.54923813864265,36.13131368007098,64.71391424403353
Hunan Province,68.37047069307174,74862.93657966044,111.72558068096453,1000000.0,45.472342732239866,36.05163872923326,64.64812894359673
Hunan Province,69.34011357755182,78125.93477800241,112.112367198621,1000000.0,45.422595678065825,35.97212405102792,64.67902919692757
Hunan Province,70.32350811993174,81550.22259282021,112.49864452485491,1000000.0,45.363350221486556,35.89276908458524,64.71006834852545
Hunan Province,71.32084934881225,85144.75421630702,112.88440147405963,1000000.0,45.30020369131496,35.813573273733304,64.74124546362465
Hunan Province,72.33233505872647,88919.03680826846,113.26962682442425,1000000.0,45.251255766998355,35.73453606693239,64.77255961517342
Hunan Province,73.35816584936677,92883.16815960297,113.65430931853554,1000000.0,45.179619834883944,35.655656917210905,64.8040098837411
Hunan Province,74.39854516536812,97047.87716428173,113.77161626710173,1000000.0,45.12343924399184,35.576935282102056,64.83559535742732
Hunan Province,75.4536793366556,101420.67462947483,113.43588602907406,1000000.0,45.07546709687577,35.498370623581984,64.86731513177205
Hunan Province,76.52377761936408,105988.46903735817,113.09678419311395,1000000.0,45.01617558850049,35.419962408008494,64.8991683096672
Hunan Province,77.60905223733846,110789.16129915585,112.75436070473167,1000000.0,44.961735507081805,35.34171010606121,64.93115400127019
Hunan Province,78.70971842422203,116194.61233271688,112.40866555982393,1000000.0,44.90520332793686,35.263613192682456,64.96327132391811
Hunan Province,79.82599446614215,122275.1450121699,112.05974879591324,1000000.0,44.85900511980926,35.18242217415883,64.99551940204373
Hunan Province,80.95810174500113,127983.71325396074,111.70766048346296,1000000.0,44.810938148623535,35.10082625561673,65.02789736709295
Hunan Province,82.10626478238105,133994.7795217007,111.35245071725488,1000000.0,44.75470220162617,35.019358986803134,65.06040435744274
Hunan Province,83.27071128407144,140326.3371437488,110.99416960784501,1000000.0,44.70383686701571,34.938020065992575,65.09303951832165
Hunan Province,84.45167218522809,146997.5688586533,110.63286727309014,1000000.0,44.65161329477144,34.85145341659893,65.1258020017302
Hunan Province,85.64938169617268,153566.183143179,110.26859382974682,1000000.0,44.59896300888243,34.75103872921312,65.15869096636347
Hunan Province,86.86407734884176,160058.8288031927,109.90139938515055,1000000.0,44.54447669835153,34.65077951603065,65.19170557753478
Hunan Province,88.09600004389442,166981.43117995473,109.5313340289691,1000000.0,44.488508596192986,34.55067566033009,65.22484500709973
Hunan Province,89.34539409848846,175004.77638268302,109.15844782503665,1000000.0,44.43325988196406,34.450727044628735,65.25810843338269
Hunan Province,90.61250729473338,183465.44634131461,108.78279080327239,1000000.0,44.3766537500395,34.350933550684466,65.2914950411031
Hunan Province,91.89759092883128,192390.20171366096,108.40441295167078,1000000.0,44.326748914237704,34.25252129635315,65.32500402130427
